rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,location_score,success_prob
117,921430,서울특별시 강남구 논현동,37.515876072,127.0224100612,지하1층,2000.0,200.0,28.2,568765.0,648546.5,510767.5,195.02295451406061,124.36029799874397,11,1,1,2,0,0,0,4,2,19,0.4395672060974455,0.6222701878186884
118,918170,서울특별시 강남구 논현동,37.5058198768,127.0271119482,2층,4000.0,310.0,45.0,589152.0,788268.0,560948.125,662.007966885416,139.34593121944957,7,1,0,0,0,0,0,2,2,28,0.3864229187588337,0.6210165649012306
119,926904,서울특별시 강남구 논현동,37.5058198768,127.0271119482,2층,4000.0,310.0,45.0,589152.0,788268.0,560948.125,662.007966885416,139.34593121944957,7,1,0,0,0,0,0,2,2,28,0.3864229187588337,0.6210165649012306
120,787607,서울특별시 강남구 논현동,37.5111689919,127.0236166309,5층,12000.0,790.0,90.6,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
121,865673,서울특별시 강남구 논현동,37.5111689919,127.0236166309,1층,5500.0,350.0,25.0,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
122,920053,서울특별시 강남구 논현동,37.5111689919,127.0236166309,3층,6500.0,420.0,45.3,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
123,914335,서울특별시 강남구 논현동,37.5111689919,127.0236166309,4층,6500.0,420.0,45.3,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
124,920052,서울특별시 강남구 논현동,37.5111689919,127.0236166309,4층,6500.0,420.0,45.3,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
125,914334,서울특별시 강남구 논현동,37.5111689919,127.0236166309,3층,6500.0,420.0,44.6,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
126,926024,서울특별시 강남구 논현동,37.5111689919,127.0236166309,3층,6500.0,420.0,39.3,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
127,907657,서울특별시 강남구 논현동,37.5111689919,127.0236166309,3층,6500.0,420.0,45.3,388874.5,478718.0,397097.625,173.97023778190112,76.81639942241742,10,0,0,4,0,0,0,3,1,31,0.36467104803141365,0.6200797843635748
128,808105,서울특별시 강남구 논현동,37.5161482361,127.0302240564,1층,3000.0,230.0,9.0,378147.0,391751.0,381067.3125,242.02607980176637,88.2458122173424,11,1,0,1,0,0,0,1,1,23,0.36055410841651636,0.6195093238738358
129,882189,서울특별시 강남구 논현동,37.5161482361,127.0302240564,1층,3000.0,265.0,10.0,378147.0,391751.0,381067.3125,242.02607980176637,88.2458122173424,11,1,0,1,0,0,0,1,1,23,0.36055410841651636,0.6195093238738358
130,919987,서울특별시 강남구 논현동,37.5119765219,127.0224360411,4층,2000.0,200.0,20.0,388874.5,478718.0,397097.625,110.57544766917017,71.028887115587,16,0,0,5,0,0,0,2,3,29,0.38785615392397954,0.6187050516494472
131,731042,서울특별시 강남구 논현동,37.5159156886,127.0225548585,지하1층,2000.0,209.0,45.0,568765.0,648546.5,510767.5,205.9916370515559,127.41667495772008,9,1,1,2,0,0,0,4,2,18,0.43531621577995877,0.6171716389933042
132,891297,서울특별시 강남구 논현동,37.5159156886,127.0225548585,3층,2500.0,259.0,35.0,568765.0,648546.5,510767.5,205.9916370515559,127.41667495772008,9,1,1,2,0,0,0,4,2,18,0.43531621577995877,0.6171716389933042
133,473413,서울특별시 강남구 논현동,37.5159156886,127.0225548585,1층,3000.0,320.0,20.0,568765.0,648546.5,510767.5,205.9916370515559,127.41667495772008,9,1,1,2,0,0,0,4,2,18,0.43531621577995877,0.6171716389933042
134,875721,서울특별시 강남구 신사동,37.519004317,127.0226146096,6층,4000.0,300.0,32.0,373769.5,469697.75,332457.375,350.3806262434082,177.99573900735575,2,1,0,2,0,0,0,2,4,37,0.35185553907141803,0.6158220594289241
135,878804,서울특별시 강남구 신사동,37.519004317,127.0226146096,2층,15000.0,1300.0,70.0,373769.5,469697.75,332457.375,350.3806262434082,177.99573900735575,2,1,0,2,0,0,0,2,4,37,0.35185553907141803,0.6158220594289241
136,823072,서울특별시 강남구 논현동,37.5172992762,127.0243379786,1층,2500.0,300.0,11.2,568765.0,648546.5,510767.5,368.951788595649,192.67666807401372,4,1,0,2,0,0,0,2,3,16,0.38963969274851884,0.6145070302120501
137,900192,서울특별시 강남구 논현동,37.5172992762,127.0243379786,2층,2500.0,280.0,30.0,568765.0,648546.5,510767.5,368.951788595649,192.67666807401372,4,1,0,2,0,0,0,2,3,16,0.38963969274851884,0.6145070302120501
138,785368,서울특별시 강남구 논현동,37.5133626647576,127.032696757003,반지하층,30000.0,2300.0,158.3,378147.0,391751.0,381067.3125,144.08277192693046,219.03517337349268,12,1,0,3,0,0,0,1,2,23,0.3651965898869007,0.6130569372085789
139,921636,서울특별시 강남구 논현동,37.5170397937,127.0243062221,4층,2000.0,190.0,19.0,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
140,904592,서울특별시 강남구 논현동,37.5170397937,127.0243062221,3층,2000.0,190.0,19.0,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
141,912791,서울특별시 강남구 논현동,37.5170397937,127.0243062221,4층,2000.0,190.0,19.0,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
142,927310,서울특별시 강남구 논현동,37.5170397937,127.0243062221,4층,2000.0,190.0,21.0,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
143,828249,서울특별시 강남구 논현동,37.5170397937,127.0243062221,4층,2000.0,190.0,20.0,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
144,913668,서울특별시 강남구 논현동,37.5170397937,127.0243062221,4층,2000.0,190.0,17.2,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
145,913670,서울특별시 강남구 논현동,37.5170397937,127.0243062221,5층,7600.0,320.0,39.9,568765.0,648546.5,510767.5,359.73812046765124,194.36265076289604,4,1,0,2,0,0,0,2,3,15,0.38944706536083146,0.6128129120998778
146,912648,서울특별시 강남구 논현동,37.5105166809,127.0235349894,2층,3000.0,140.0,20.0,388874.5,478718.0,397097.625,183.08059337686112,132.3150391126689,10,0,0,4,0,0,0,4,2,34,0.3588626898445302,0.612692857818853
147,918687,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2층,3000.0,265.0,35.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,0.3623313601956513,0.6108121753691405
148,922955,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2층,3000.0,250.0,40.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,0.3623313601956513,0.6108121753691405
149,925481,서울특별시 강남구 논현동,37.5112590386,127.0238835908,3층,2000.0,150.0,20.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,0.3623313601956513,0.6108121753691405
150,927275,서울특별시 강남구 논현동,37.5112590386,127.0238835908,2층,3000.0,250.0,35.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,0.3623313601956513,0.6108121753691403
151,927270,서울특별시 강남구 논현동,37.5112590386,127.0238835908,3층,2000.0,150.0,20.0,388874.5,478718.0,397097.625,197.7577062781851,75.31068843901791,10,0,0,4,0,0,0,3,1,29,0.3623313601956513,0.6108121753691403
152,741448,서울특별시 강남구 신사동,37.519025910638,127.02277298178,1층,15000.0,1400.0,94.0,373769.5,469697.75,332457.375,360.62805847536896,183.89061779230013,3,1,0,2,0,0,0,2,4,36,0.3507301372658432,0.6097594873722608
153,913602,서울특별시 강남구 신사동,37.519025910638,127.02277298178,4층,5000.0,400.0,47.1,373769.5,469697.75,332457.375,360.62805847536896,183.89061779230013,3,1,0,2,0,0,0,2,4,36,0.3507301372658432,0.6097594873722608
154,649815,서울특별시 강남구 신사동,37.5178474933184,127.022274910853,3층,3000.0,220.0,20.0,373769.5,469697.75,332457.375,233.6542361348906,46.1170618998295,6,1,1,2,0,0,0,3,4,36,0.404114014415224,0.609590467081251
155,919240,서울특별시 강남구 논현동,37.5061556266001,127.024474603145,5층,2000.0,230.0,30.6,589152.0,788268.0,560948.125,613.1349244210845,51.15525596566243,16,1,0,1,0,0,1,6,6,31,0.43489168433267517,0.6094451201814538
156,798489,서울특별시 강남구 신사동,37.5179485135,127.0216957834,1층,5000.0,500.0,18.9,373769.5,469697.75,332457.375,207.59392785000378,70.72890090065232,7,1,1,2,0,0,0,3,4,36,0.40238400498869625,0.6080164357435475
157,594308,서울특별시 서초구 잠원동,37.5107120753,127.0192415554,1층,3000.0,283.0,15.0,388874.5,478718.0,397097.625,221.2659990815592,11.693163890090544,11,0,0,3,0,0,0,2,3,31,0.36662541434828033,0.607511842593212
158,912610,서울특별시 강남구 논현동,37.5139949975,127.0212105249,5층,10000.0,700.0,64.9,568765.0,648546.5,510767.5,281.70693145704735,103.26449243159536,14,0,0,1,0,0,0,3,1,24,0.36733896900580826,0.6065790816740707
159,912935,서울특별시 강남구 논현동,37.5139949975,127.0212105249,6층,15000.0,1270.0,86.1,568765.0,648546.5,510767.5,281.70693145704735,103.26449243159536,14,0,0,1,0,0,0,3,1,24,0.36733896900580826,0.6065790816740707
160,912609,서울특별시 강남구 논현동,37.5139949975,127.0212105249,6층,15000.0,1270.0,86.1,568765.0,648546.5,510767.5,281.70693145704735,103.26449243159536,14,0,0,1,0,0,0,3,1,24,0.36733896900580826,0.6065790816740707
161,553879,서울특별시 강남구 논현동,37.5160542189,127.0314230252,4층,10000.0,600.0,63.0,378147.0,391751.0,381067.3125,205.1365259209623,136.21366422839608,10,1,0,1,0,0,0,1,1,20,0.35117155873820255,0.6059961256230691
162,913647,서울특별시 서초구 반포동,37.509086209,127.0218515628,16층,10000.0,1800.0,94.0,388874.5,478718.0,397097.625,235.13092808379415,9.490418225258136,14,0,0,3,0,0,0,5,3,27,0.37414799821227485,0.6046721906578918
163,917506,서울특별시 서초구 반포동,37.509086209,127.0218515628,16층,20000.0,2000.0,94.0,388874.5,478718.0,397097.625,235.13092808379415,9.490418225258136,14,0,0,3,0,0,0,5,3,27,0.37414799821227485,0.6046721906578918
164,925493,서울특별시 강남구 논현동,37.5135742752,127.0328245506,3층,5000.0,220.0,25.0,378147.0,391751.0,381067.3125,139.73378290712066,206.7570513607846,12,1,0,3,0,0,0,2,3,19,0.369810541764688,0.6039463198558465
165,703777,서울특별시 서초구 잠원동,37.5117750418,127.020540301,1층,5000.0,300.0,10.0,388874.5,478718.0,397097.625,118.06470184061305,132.9943125138212,16,0,0,4,0,0,0,2,5,35,0.37209365009193546,0.6035570233888836
166,729944,서울특별시 강남구 신사동,37.5177615692586,127.02210634185,3층,5000.0,350.0,48.6,373769.5,469697.75,332457.375,216.18149209915964,36.24464590265299,6,1,1,2,0,0,0,3,4,32,0.40520393145100253,0.603447432869768
167,800099,서울특별시 강남구 신사동,37.5177615692586,127.02210634185,지하1층,7000.0,800.0,72.7,373769.5,469697.75,332457.375,216.18149209915964,36.24464590265299,6,1,1,2,0,0,0,3,4,32,0.40520393145100253,0.603447432869768
168,840310,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하1층,2000.0,150.0,5.2,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
169,681341,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하2층,5000.0,500.0,8.0,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
170,738478,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하2층,3000.0,230.0,7.6,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
171,686816,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,7층,30000.0,2500.0,64.9,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
172,884336,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하2층,2000.0,200.0,6.6,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
173,884135,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하2층,2000.0,250.0,6.6,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
174,920378,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,6층,1000.0,140.0,6.6,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
175,778232,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하1층,10000.0,350.0,9.1,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
176,777628,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하1층,0.0,0.0,5.0,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
177,761252,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,지하2층,4000.0,340.0,9.0,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
178,924695,서울특별시 서초구 잠원동,37.5144406772564,127.019386390307,1층,10000.0,250.0,10.0,568765.0,648546.5,510767.5,236.33598149499758,69.803305247036,17,0,0,0,0,0,0,2,1,21,0.3668414298471598,0.6030477527091528
179,830498,서울특별시 서초구 잠원동,37.5139521033,127.0191383253,지하1층,5000.0,500.0,83.0,568765.0,648546.5,510767.5,294.85649571098867,83.49507601049604,17,0,0,1,0,0,0,3,1,22,0.3728515772831671,0.6029537995204868
180,687362,서울특별시 강남구 논현동,37.50587801956,127.024940478275,3층,3000.0,335.0,55.0,589152.0,788268.0,560948.125,658.6275565629878,71.46203540738216,18,1,0,1,0,0,1,6,6,33,0.43129578404769403,0.6024463039922289
181,917977,서울특별시 강남구 논현동,37.5136913380466,127.033387325488,2층,4000.0,310.0,30.0,378147.0,391751.0,381067.3125,180.1273986038871,157.581552301055,15,1,0,2,0,0,0,2,3,19,0.3700986429302164,0.6018800759255029
182,842286,서울특별시 서초구 잠원동,37.5110003989,127.0192280566,지하1층,1000.0,150.0,37.9,388874.5,478718.0,397097.625,216.88799667890194,39.19481899840457,12,0,0,3,0,0,0,2,3,31,0.36285669280519894,0.6015990899467989
183,884808,서울특별시 강남구 신사동,37.5180853718,127.0222025867,4층,2000.0,150.0,18.0,373769.5,469697.75,332457.375,247.80124101827994,71.70644551244763,4,1,1,2,0,0,0,3,4,36,0.3958231743153382,0.6014061229088347
184,925130,서울특별시 강남구 신사동,37.5180853718,127.0222025867,4층,2000.0,140.0,18.0,373769.5,469697.75,332457.375,247.80124101827994,71.70644551244763,4,1,1,2,0,0,0,3,4,36,0.3958231743153382,0.6014061229088347
185,923091,서울특별시 강남구 논현동,37.5146852779,127.0291421179,4층,3000.0,300.0,38.1,378147.0,391751.0,381067.3125,212.90357082843263,91.74505300622515,11,1,0,1,0,0,0,1,1,15,0.35787664109096307,0.600807870545825
186,924871,서울특별시 강남구 논현동,37.5108914371,127.0238427555,지하1층,1500.0,100.0,15.7,388874.5,478718.0,397097.625,196.99599765373773,111.55136602204996,10,0,0,4,0,0,0,3,2,30,0.3577500385421676,0.6002680602623276
187,914579,서울특별시 강남구 논현동,37.5108914371,127.0238427555,지하1층,1500.0,100.0,18.0,388874.5,478718.0,397097.625,196.99599765373773,111.55136602204996,10,0,0,4,0,0,0,3,2,30,0.3577500385421676,0.6002680602623276
188,913675,서울특별시 강남구 논현동,37.5108914371,127.0238427555,지하1층,1500.0,100.0,18.0,388874.5,478718.0,397097.625,196.99599765373773,111.55136602204996,10,0,0,4,0,0,0,3,2,30,0.3577500385421676,0.6002680602623276
189,887915,서울특별시 강남구 신사동,37.5198474065,127.0238818032,1층,20000.0,1250.0,73.7,373769.5,469697.75,332457.375,493.2926600398917,196.91598490506564,4,1,0,2,0,0,0,2,2,38,0.3377198174208697,0.5998384545544315
190,895241,서울특별시 강남구 논현동,37.5111653002,127.0240509585,4층,7000.0,450.0,51.0,388874.5,478718.0,397097.625,212.53958776546006,91.99217914294437,10,0,0,4,0,0,0,2,2,30,0.3582948768029835,0.5986891470280671
191,903049,서울특별시 강남구 논현동,37.5111653002,127.0240509585,지하1층,5000.0,550.0,55.0,388874.5,478718.0,397097.625,212.53958776546006,91.99217914294437,10,0,0,4,0,0,0,2,2,30,0.3582948768029835,0.5986891470280671
192,895242,서울특별시 강남구 논현동,37.5111653002,127.0240509585,5층,6000.0,390.0,38.8,388874.5,478718.0,397097.625,212.53958776546006,91.99217914294437,10,0,0,4,0,0,0,2,2,30,0.3582948768029835,0.5986891470280671
193,903287,서울특별시 강남구 신사동,37.5198473771,127.0240265962,3층,3000.0,200.0,29.9,373769.5,469697.75,332457.375,501.6155816967074,186.18528089633764,4,1,0,2,0,0,0,2,2,37,0.33870837557592315,0.598116084494804
194,819360,서울특별시 강남구 신사동,37.5198473771,127.0240265962,지하1층,5000.0,457.0,59.7,373769.5,469697.75,332457.375,501.6155816967074,186.18528089633764,4,1,0,2,0,0,0,2,2,37,0.33870837557592315,0.598116084494804
195,877697,서울특별시 서초구 반포동,37.5091652265931,127.020857745851,5층,3000.0,340.0,21.0,207573.5,269048.0,346445.0625,236.64777586863855,97.59386150139886,10,1,0,3,0,0,0,4,4,26,0.3594993590256501,0.5978217593493609
196,877694,서울특별시 서초구 잠원동,37.5112598734,127.0193186085,지하1층,6000.0,520.0,80.0,388874.5,478718.0,397097.625,207.83616216270883,66.35078417415627,14,0,0,2,0,0,0,2,4,35,0.3544993343464902,0.5963447077375987
197,918533,서울특별시 서초구 잠원동,37.5112598734,127.0193186085,3층,3000.0,360.0,35.0,388874.5,478718.0,397097.625,207.83616216270883,66.35078417415627,14,0,0,2,0,0,0,2,4,35,0.3544993343464902,0.5963447077375987
198,912636,서울특별시 강남구 신사동,37.5198509535,127.0241623409,2층,10000.0,750.0,56.2,373769.5,469697.75,332457.375,509.8872379698001,176.62323792021644,4,1,0,2,0,0,0,2,2,36,0.33947627200869673,0.5961209293261702
